78,33,98,93,94,1,73,50,6,89,75,97,29,11,44,15,17,69,59,56,96,41,13,5,95,61,35,85,28,82,47,27,87,60,38,64,14,52,4,36,77,72,7,43,91,22,21,37,71,45,58,57,18,68,63,25,3,53,80,55,65,86,90,46,74,49,26,62,24,20,70,2,39,10,16,76,42,34,99,8,92,83,79,48,84,9,19,51,67,12,54,31,66,81,32,0,30,23,88,40
wanted (1.14),seemed (0.77),mediocre (1.35),shame (0.72),ask (0.84),hate (0.76),complete (0.33),rest (0.33),question (0.42),soul (0.12),accused (0.38),dollar (0.4),worker (0.44),vietnam (0.06),loan (0.75),brand (0.34),ordering (0.46),hung (0.51),bummer (0.11),thankful (-0.06),information (0.49),newer (0.17),round (0.17),consumer (0.34),,meatloaf (0.13),month_later (0.21),uncooked (0.44),barley (0.28),butt (0.3),ive (0.12),,facing (0.12),interact (0.21),similar (0.19),onto (0.21),powder (0.13),stain (0.28),crouton (0.07),tenant (0.18),thursday (0.05),concentrate (0.08),replacement (0.24),resort (0.12),third (0.07),greco (0.14),driven (0.08),combo (-0.08),dealership (0.1),diabetic (0.16),ugly (0.1),warmer (0.12),tropez (0.2),hubby (-0.05),hair (-1.07),roll (-0.3),chili (0.13),professionalism (0.04),taxi (0.13),toast (-0.73),grandmother (0.03),gem (-1.21),iv (0.18),portion (-1.05),news (0.06),clay (0.15),spreading (0.12),squirted (0.08),protect (0.13),sketchy (0.17),sprinkle (0.01),conflicting (0.1),flow (0.06),stepping (0.06),,,sweat (0.08),category (0.07),decor (-0.47),iced (-0.32),legging (0.09),pat (0.1),,,,play (-0.21),,vision (0.04),shes (0.08),,,,,skin (-0.72),,pain (-0.8),,,,
already (1.03),warning (0.76),poor (1.34),yelp (0.67),acknowledge (0.7),hell (0.74),pre (0.32),snooty (0.32),concern (0.4),definite (0.11),unfriendly (0.38),extra (0.39),front (0.41),spanish (0.05),fee (0.72),bulk (0.3),placed_order (0.45),supervisor (0.47),worthwhile (0.11),exactly (-0.08),page (0.48),hillsboro (0.16),shell (0.17),law (0.33),,batter (0.13),sept (0.18),inedible (0.43),premade (0.25),aggressively (0.29),exaggerating (0.11),,stall (0.12),trained (0.2),competition (0.18),locate (0.2),finish (0.13),cleaned (0.22),grilled (0.07),living (0.17),saturday (0.05),sipping (0.05),plumbing (0.21),inn (0.12),seven (0.05),fron (0.14),hunt (0.08),kale (-0.2),prius (0.08),bitten (0.15),brush (0.1),bark (0.11),degenerated (0.17),dined (-0.13),salon (-2.15),main_course (-0.35),condiment (0.12),trustworthy (0.03),transportation (0.11),potato (-0.74),boy (-0.06),lovely (-1.33),trauma (0.17),curry (-1.07),fellow (0.06),sealed (0.13),mcd (0.12),puri (0.08),risk (0.11),action (0.16),cream (-0.01),subscribed (0.1),childcare (0.04),transported (0.06),,,shoulder (0.07),spectrum (0.06),quiet (-0.55),chai (-0.45),aisle (0.09),kennedy (0.09),,,,crowd (-0.41),,matched (0.03),christine (0.08),,,,,feel (-1.07),,,,,,
done (0.91),either (0.75),sucked (1.27),deserve (0.66),walked_away (0.65),didnt (0.56),rewarded (0.3),closing (0.3),confirmed (0.37),specially (0.09),angry (0.33),minus (0.3),walk (0.4),presentation (0.04),deposit (0.66),purchasing (0.3),ahead (0.38),survey (0.45),hectic (0.09),highly (-0.11),posted (0.46),hillsdale (0.15),fill (0.16),liar (0.33),,cheesesteaks (0.11),roommate (0.17),stale (0.3),melted (0.23),male (0.28),anywhere (0.07),,garage (0.11),supported (0.17),dramatically (0.16),track (0.19),touch (0.11),dingy (0.21),pate (0.06),renovation (0.16),holiday (-0.01),rye (0.05),quoted (0.21),lobby (0.11),countless (0.05),skeleton (0.14),grandparent (0.07),spice (-0.22),towed (0.07),nerve (0.15),complexion (0.09),ground (0.11),vijayawada (0.16),friend (-0.15),nail (-2.62),fish (-0.42),shredded (0.12),smoothly (0.03),flew (0.08),pancake (-0.78),parent (-0.07),outstanding (-1.41),perform (0.13),thai (-1.61),speech (0.06),noticed (0.12),whining (0.11),griddle (0.08),enforced (0.1),shut (0.14),buttermilk (-0.04),malpractice (0.1),teaching (0.03),excursion (0.06),,,arm (0.07),unusual (0.06),charming (-0.56),strawberry (-0.52),garment (0.08),tim (0.09),,,,dj (-0.6),,magic (0.02),tattooed (0.07),,,,,feeling (-1.12),,,,,,
gone (0.8),actually (0.73),pathetic (1.24),write (0.6),apparently (0.63),else (0.46),entirety (0.28),constantly (0.3),informed (0.36),salivating (0.09),judged (0.31),spend (0.27),acknowledged (0.38),greek (0.03),policy (0.6),stock (0.28),catering (0.36),rep (0.43),typically (0.08),decision (-0.13),mail (0.41),sandy (0.14),rolled (0.15),tactic (0.33),,rib (0.11),fast_forward (0.17),greasy (0.28),colder (0.23),kicked (0.26),biggest (0.07),,privacy (0.08),satisfaction (0.17),increased (0.15),signal (0.17),hint (0.1),spray (0.18),crusted (0.06),landlord (0.15),noon (-0.05),manhattan (0.04),install (0.2),reserved (0.1),row (0.04),xxl (0.14),searching (0.05),bean (-0.62),brake (0.07),slowly (0.13),uneven (0.09),storm (0.11),dougherty (0.16),group (-0.17),,lobster (-0.55),jalapeos (0.08),coordinate (0.03),departure (0.07),egg (-1.23),year_old (-0.16),satisfied (-1.81),pharmacist (0.13),dish (-1.99),technology (0.05),removed (0.1),stomachache (0.11),wiz (0.07),barrier (0.09),blocked (0.11),goodness (-0.04),heat_relief (0.09),teacher (0.03),skating (0.06),,,rub (0.07),plethora (0.06),space (-0.78),milk_tea (-0.79),maternity (0.08),stephen (0.09),,,,game (-1.35),,photograph (0.01),katelyn (0.07),,,,,,,,,,,
looked (0.8),seem (0.71),ridiculous (1.15),star (0.51),supposed (0.63),okay (0.44),make (0.26),snappy (0.29),requesting (0.36),holy (0.09),duty (0.3),outrageous (0.26),hello (0.34),gourmet (0.02),cash (0.53),rei (0.27),arrival (0.29),respond (0.42),usual (0.05),recommend (-0.2),status (0.38),center (0.14),palm (0.11),auction (0.3),,smoky (0.09),march (0.16),chewy (0.28),lid (0.22),bos (0.25),legitimately (0.06),,elevator (0.07),lifetime (0.16),standard (0.14),holding (0.16),icy (0.08),poop (0.16),olive (0.06),apt (0.12),tuesday (-0.09),tiki (0.04),drain (0.2),booking (0.1),span (0.02),unflattering (0.14),miami (0.05),vegan (-1.09),transmission (0.06),traumatized (0.13),ponytail (0.08),sunshine (0.1),annies (0.15),brother (-0.17),,appetizer (-0.6),mayonnaise (0.07),completed (0.02),destination (0.07),grit (-1.34),adult (-0.2),fantastic (-1.98),md (0.11),chicken (-2.6),youtube (0.05),broke (0.1),sexually (0.1),birria (0.06),strict (0.09),dangerous (0.11),gingerbread (-0.04),nonresponsive (0.09),school (0.02),grand (0.05),,,bump (0.04),paradise (0.06),cool (-0.89),milk (-0.94),strain (0.08),jordan (0.09),,,,music (-2.04),,created (0.01),amanda (0.07),,,,,,,,,,,
finally (0.8),hard (0.68),poorly (1.11),far_away (0.48),excuse (0.61),shit (0.43),specifically (0.25),bothersome (0.27),happening (0.35),freakin (0.09),condescending (0.29),math (0.25),station (0.3),fare (-0.1),bill (0.52),exchange (0.27),app (0.17),avail (0.39),vary (0.05),assisted (-0.22),shipment (0.35),alberta (0.13),slab (0.11),responsibility (0.28),,cheesy (0.07),november (0.14),limp (0.26),wrapping (0.22),slam (0.24),unreal (0.05),,comfortably (0.06),demeanor (0.15),considering (0.12),pump (0.16),add (0.08),grimy (0.15),caesar (0.04),building (0.12),around_pm (-0.24),chilled (0.04),dresser (0.19),convention (0.07),dozen (0.02),cheep (0.14),birmingham (0.04),veggie (-1.09),serviced (0.05),serious (0.12),matting (0.08),loop (0.09),emilia (0.15),decided_try (-0.18),,salmon (-0.82),romaine (0.05),competent (0.02),delta (0.07),biscuit (-1.62),family (-1.26),enjoyed (-2.47),medicare (0.08),,commentary (0.05),covering (0.1),jacked (0.1),swiss (0.06),careful (0.09),robbery (0.09),creme (-0.04),uploading (0.09),equipment (-0.01),spinning (0.05),,,painful (0.04),handmade (0.06),cute (-1.06),tea (-1.92),gram (0.08),scott (0.06),,,,fun (-2.16),,artist (-0.0),toni (0.06),,,,,,,,,,,
multiple_time (0.76),fine (0.66),unacceptable (1.08),patronize (0.45),stated (0.59),ugh (0.42),count (0.24),busy (0.27),seller (0.35),hurricane (0.09),belligerent (0.29),mandatory (0.24),entered (0.3),dine (-0.16),billed (0.52),supply (0.26),reorder (0.15),reach (0.38),unusually (0.05),prompt (-0.24),send (0.34),location (0.13),laid (0.1),screwed (0.28),,breaded (0.07),nd (0.13),reheated (0.24),knife (0.21),talking (0.22),planet (0.04),,tv (0.05),focused (0.15),caliber (0.12),packing (0.15),lastly (0.07),feces (0.15),baguette (0.04),bedroom (0.12),christmas (-0.24),alcoholic (0.02),paint (0.15),luxury (0.06),handful (0.01),suwanee (0.13),abroad (0.04),vegetarian (-1.36),mazda (0.05),feeding (0.12),dimension (0.07),sight (0.08),naito (0.14),tonight (-0.22),,fried (-0.92),pepper (0.04),craftsmanship (0.02),lyft (0.06),breakfast (-3.48),,wonderful (-2.63),pcp (0.07),,circuit (0.05),clipped (0.1),chamber (0.1),eggrolls (0.06),enforcing (0.07),patrol (0.09),moist (-0.04),incensed (0.09),boxing (-0.02),hideaway (0.05),,,irritation (0.03),commonly (0.05),cozy (-1.11),,label (0.07),sam (0.06),,,,,,beauty (-0.02),nicole (0.05),,,,,,,,,,,
decided (0.76),lack (0.65),suck (1.06),comment (0.43),attempted (0.56),fake (0.4),consider (0.24),sassy (0.26),explaining (0.34),tummy (0.09),questioning (0.28),worth (0.23),handed (0.29),serf (-0.16),overcharged (0.47),product (0.24),postmates (0.07),spoke (0.36),frequent (0.05),appreciated (-0.27),letter (0.32),stark (0.12),smallest (0.08),legal (0.27),,peppery (0.06),previously (0.11),watery (0.22),dried (0.21),listening (0.22),understatement (0.04),,curtain (0.05),human (0.15),nicer (0.11),mm (0.14),pure (0.07),hallway (0.14),hummus (-0.06),belonging (0.1),evening (-0.43),lemonade (0.02),electric (0.15),marriott (0.03),couple (0.01),aida (0.13),beloved (0.03),spicy (-1.74),strut (0.05),tired (0.11),trimmed (0.06),degree (0.08),vomitted (0.13),partner (-0.22),,seafood (-1.02),chopped (0.03),hired (0.01),tsa (0.04),,,loved (-3.17),evaluation (0.07),,vendor (0.05),tore (0.1),gouged (0.1),untoasted (0.06),distancing (0.07),threat (0.09),walnut (-0.08),ingrown (0.08),push (-0.03),bingo (0.05),,,brushing (0.03),appeal (0.05),comfortable (-1.34),,matching (0.07),jerry (0.05),,,,,,ig (-0.03),michelle (0.05),,,,,,,,,,,
heard (0.76),zero (0.64),crap (1.04),deserves (0.37),upset (0.55),wtf (0.37),interested (0.2),taking (0.25),corrected (0.33),boo (0.08),ignore (0.27),paying (0.21),approached (0.26),jamaican (-0.17),statement (0.45),amazon (0.23),ubereats (0.06),reply (0.31),linger (0.03),positive (-0.31),tracking (0.31),ponce (0.09),attached (0.07),responsible (0.26),,tot (0.03),february (0.1),underwhelming (0.21),dripping (0.19),laughing (0.21),unbelievably (0.03),,overhead (0.05),position (0.14),range (0.11),mobile (0.13),thickness (0.05),bathroom (0.13),cheese (-0.08),secure (0.1),weekend (-0.78),ounce (0.02),contractor (0.15),suite (-0.01),including (0.0),smashing (0.12),growing (0.03),tasty (-1.88),radiator (0.04),gut (0.1),shaping (0.05),wind (0.08),complaing (0.13),fianc (-0.32),,steak (-1.07),celery (0.02),timely (-0.01),hartsfield (0.04),,,perfect (-3.48),assistant (0.07),,president (0.05),glue (0.1),hockey (0.1),peppercorn (0.06),protection (0.07),drug (0.09),texture (-0.08),solar (0.08),lesson (-0.04),converted (0.04),,,burning (0.03),brings (0.03),vibe (-1.4),,stocking (0.07),michael (0.05),,,,,,instagram (-0.05),goddess (0.04),,,,,,,,,,,
getting (0.76),raised (0.57),slow (1.0),continue (0.37),proceeded (0.49),thats (0.36),trick (0.19),hurry (0.25),talked (0.33),overhyped (0.08),disrespected (0.26),afford (0.19),sitting (0.2),southern (-0.22),tipping (0.41),department (0.22),eta (0.06),disconnected (0.31),dinein (0.03),kind (-0.4),via (0.26),pod (0.09),sized (0.06),directv (0.26),,fat (0.03),april (0.06),rubbery (0.21),wrap (0.19),interrupt (0.21),wendy (0.02),,divider (0.04),presence (0.13),competitive (0.11),wrecked (0.13),disliked (0.05),mildew (0.13),roasted (-0.22),leasing (0.08),,scotch (0.01),existing (0.14),night (-0.04),various (-0.07),homecoming (0.12),hometown (0.03),bowl (-2.16),brand_new (0.04),dose (0.08),shiny (0.04),horse (0.07),hoity (0.12),wife (-0.34),,crab (-1.17),mustard (-0.03),turnaround (-0.06),pilot (0.02),,,awesome (-3.71),result (0.06),,reference (0.05),digging (0.09),misfortune (0.09),popper (0.06),keeping (0.07),harassing (0.08),pistachio (-0.13),onset (0.08),gym (-0.42),parlor (0.03),,,burn (0.01),specializes (0.03),environment (-1.84),,diamond (0.07),travis (0.05),,,,,,arrangement (-0.19),robin (0.04),,,,,,,,,,,
brought (0.72),happens (0.54),ruined (0.99),fail (0.36),eventually (0.49),throw (0.36),force (0.18),awkward (0.25),kindly (0.32),lil (0.08),banned (0.25),priced (0.15),flag (0.16),serving (-0.22),gratuity (0.4),lowe (0.21),specified (0.03),assistance (0.31),drawback (0.03),considerate (-0.47),sending (0.24),farther (0.08),individually (0.06),attorney (0.25),,slaw (-0.0),oct (0.05),tasted (0.2),rotten (0.19),shouted (0.19),seriously (-0.12),,gated (0.04),seek (0.13),comparison (0.1),rear (0.13),version (0.05),dumpster (0.13),carrot (-0.23),neighbor (0.06),,splash (0.01),pipe (0.14),valet (-0.3),five (-0.09),trader (0.12),francisco (0.03),flavor (-2.63),collision (0.02),devastated (0.08),makeup (0.04),drag (0.07),bullion (0.12),boyfriend (-0.36),,sushi (-1.35),dip (-0.19),process (-0.06),luggage (0.0),,,everything (-4.09),urgent (0.06),,elephant (0.05),breaking (0.09),crop (0.08),nosh (0.05),ensure (0.06),criminal (0.07),savory (-0.14),wendell (0.07),community (-1.93),lp (0.03),,,hurting (0.0),oldfashioned (0.03),atmosphere (-3.75),,housewares (0.04),named (0.05),,,,,,gorgeous (-0.26),jenny (0.03),,,,,,,,,,,
gotten (0.71),however (0.52),mess (0.9),franchise (0.36),confused (0.49),idk (0.35),able (0.18),gal (0.23),knowing (0.29),treat (0.07),mistreated (0.25),doubled (0.12),lane (0.16),fusion (-0.24),contract (0.36),sell (0.2),advance (-0.08),responded (0.29),rarely (0.02),met (-0.49),tag (0.24),nearby (0.08),board (0.05),income (0.25),,cheeseburger (-0.04),ago (0.05),grease (0.18),utensil (0.19),girl (0.18),world (-0.17),,corner (0.04),manages (0.13),justify (0.08),hood (0.12),together (0.05),pee (0.11),bisque (-0.28),mailbox (0.05),,tequila (-0.0),hvac (0.14),staying (-0.35),ten (-0.11),backpedal (0.12),willow (0.03),fresh (-3.98),salesman (-0.0),tear (0.07),matted (0.03),cork (0.07),toity (0.11),celebrating (-0.48),,,avocado (-0.21),respectful (-0.06),travel (-0.07),,,definitely (-4.35),testing (0.06),,charity (0.04),sticking (0.08),spat (0.08),skimping (0.05),mandate (0.06),witness (0.07),homemade (-0.2),outage (0.07),,hippie (0.03),,,neck (-0.04),diverse (0.03),,,sunglass (0.03),jeremy (0.05),,,,,,wedding (-0.7),dawn (0.03),,,,,,,,,,,
saw (0.71),sadly (0.52),stay_away (0.9),bad_review (0.33),telling (0.45),tho (0.35),steer (0.17),everybody (0.23),prior (0.29),nirvana (0.07),aggressive (0.25),dime (0.1),chatting (0.15),eating (-0.25),cancellation (0.24),walmart (0.19),delay (-0.14),spoken (0.26),semi (0.01),future (-0.52),ups (0.24),morningside (0.07),filled (0.05),lawsuit (0.24),,meaty (-0.16),yr (0.03),unseasoned (0.18),gag (0.13),shoved (0.17),possibly (-0.23),,heater (0.04),integrity (0.12),exceed (0.07),carrying (0.12),liking (0.05),marijuana (0.11),stuffed (-0.34),amenity (0.03),,oz (-0.04),project (0.13),,nine (-0.12),marquee (0.11),traveled (0.02),delicious (-8.45),jeep (-0.09),ill (0.07),shading (0.03),lined (0.06),reggio (0.11),birthday (-0.85),,,mayo (-0.26),reliable (-0.1),traveling (-0.11),,,highly_recommend (-4.6),drs (0.05),,invite (0.04),lifted (0.08),purposefully (0.08),herring (0.05),guideline (0.06),disabled (0.07),bite (-0.2),randall (0.07),,jamming (0.03),,,hurt (-0.12),sounding (0.03),,,toy (0.03),dave (0.05),,,,,,flower (-1.07),donna (0.03),,,,,,,,,,,
next_day (0.65),normal (0.5),waste (0.83),folk (0.29),mistake (0.45),im (0.34),extended (0.16),refill (0.18),ultimately (0.28),kill (0.07),insensitive (0.25),payed (0.07),watched (0.14),cart (-0.45),billing (0.23),retailer (0.18),estimated (-0.19),voicemail (0.23),though (0.01),appreciate (-0.57),updating (0.22),clackamas (0.07),strip (0.05),report (0.24),,fatty (-0.2),officially (0.03),mushy (0.17),scattered (0.12),asshole (0.17),ever_seen (-0.26),,fenced (0.04),interest (0.11),lesser (0.05),turn (0.11),robust (0.05),flooding (0.09),risotto (-0.34),movein (0.03),,vodka (-0.11),leaking (0.13),,many (-0.56),ammunition (0.11),memphis (0.02),,toyota (-0.11),unhealthy (0.07),trimming (0.02),zone (0.06),inflicted (0.11),dinner (-1.82),,,corn (-0.36),worked (-0.11),ride (-0.16),,,excellent (-4.68),administered (0.04),,official (0.04),noticeably (0.08),disarray (0.08),soi (0.04),pandemic (0.05),enforce (0.07),churros (-0.23),milking (0.07),,kells (0.03),,,,regional (0.03),,,wardrobe (0.03),master (0.03),,,,,,,grace (0.03),,,,,,,,,,,
away (0.64),impression (0.46),nasty (0.77),rating (0.28),frustrating (0.42),cant (0.31),whether (0.15),felt_like (0.16),previous (0.28),iffy (0.06),unhelpful (0.25),hassle (0.07),grabbed (0.12),craving (-0.46),coupon (0.22),selling (0.18),pick (-0.49),responding (0.22),fyi (0.0),polite (-0.62),mailing (0.19),buckhead (0.06),include (0.04),profit (0.24),,mac_cheese (-0.24),monthly (0.02),oily (0.16),allergic (0.12),female (0.16),greatest (-0.36),,porch (0.04),maintain (0.11),summary (0.05),stole (0.11),ratio (0.04),laundromat (0.09),pita (-0.45),storage (0.01),,punch (-0.12),dryer (0.13),,different (-1.74),champaign (0.11),arizona (0.02),,bumper (-0.15),vomiting (0.06),foil (0.02),sits (0.06),chrispy (0.1),first_time (-1.88),,,chip (-0.95),thorough (-0.31),traffic (-0.34),,,favorite (-5.18),diagnosed (0.03),,seeing (0.03),scratch (0.07),potty (0.08),choy (0.04),required (0.05),harass (0.07),pudding (-0.24),eileen (0.07),,jazzy (0.02),,,,varied (0.03),,,tshirts (0.02),jason (0.03),,,,,,,zoe (0.03),,,,,,,,,,,
went (0.58),something (0.46),mcdonald (0.69),represent (0.28),continued (0.4),b (0.3),reserve (0.15),picking (0.15),pushed (0.27),everytime (0.06),uncomfortable (0.23),per (0.06),awkwardly (0.11),indian (-0.55),charging (0.21),shopped (0.17),,answered (0.21),pretty (0.0),gave_u (-0.67),download (0.18),alpharetta (0.06),cluster (0.04),incompetent (0.24),,tender (-0.26),originally (-0.0),microwaved (0.15),packaging (0.12),woman (0.16),easily (-0.45),,occupied (0.04),focusing (0.11),justified (0.05),cell (0.11),lightly (0.03),cloth (0.09),garlic (-0.46),moving (-0.11),,tasting (-0.16),blind (0.12),,,oly (0.11),alabama (0.01),,inspection (-0.18),scare (0.06),scissors (0.02),lap (0.06),lourie (0.1),,,,,handled (-0.39),trip (-0.68),,,love (-5.97),med (0.03),,viewed (0.03),string (0.07),shrink (0.08),whiz (0.04),allowing (0.03),prison (0.06),honey (-0.31),fisher (0.07),,hang (0.02),,,,feature (0.02),,,designer (0.02),mark (0.03),,,,,,,madison (0.03),,,,,,,,,,,
