78,33,98,93,94,1,73,50,6,89,75,97,29,11,44,15,17,69,59,56,96,41,13,5,95,61,35,85,28,82,47,27,87,60,38,64,14,52,4,36,77,72,7,43,91,22,21,37,71,45,58,57,18,68,63,25,3,53,80,55,65,86,90,46,74,49,26,62,24,20,70,2,39,10,16,76,42,34,99,8,92,83,79,48,84,9,19,51,67,12,54,31,66,81,32,0,30,23,88,40
unfortunately (0.58),realize (0.45),go_somewhere (0.67),hopefully (0.28),assumed (0.4),fool (0.27),remains (0.15),asleep (0.15),failed (0.27),raving (0.06),hispanic (0.21),greedy (0.06),stepped (0.1),eaten (-0.55),canceled (0.18),salesperson (0.17),,reached (0.16),surprisingly (-0.03),suggestion (-0.69),record (0.17),briarcliff (0.06),upside (0.03),blaming (0.23),,bbq (-0.32),month_ago (-0.02),overcooked (0.15),fork (0.12),robot (0.16),truly (-0.89),,claustrophobic (0.03),affect (0.1),versus (0.04),steering (0.11),surprising (0.03),musty (0.09),mushroom (-0.55),construction (-0.14),,cup (-0.19),venting (0.08),,,restricting (0.1),washington (0.01),,wheel (-0.19),severely (0.06),pink (0.02),iron (0.05),tross (0.1),,,,,crew (-0.58),airport (-0.7),,,nice (-6.28),injured (0.03),,graphic (0.03),bent (0.07),tragic (0.07),imitation (0.04),regulation (0.03),homeless (0.06),perfection (-0.47),validating (0.07),,cypress (0.02),,,,proudly (0.02),,,journal (0.02),calvin (0.03),,,,,,,manipedis (0.03),,,,,,,,,,,
see (0.58),basically (0.45),garbage (0.6),post (0.27),manger (0.4),listen (0.26),particular (0.14),rushed (0.15),trouble (0.23),ol (0.06),prejudice (0.2),thousand (0.06),queue (0.08),cuisine (-0.56),prepaid (0.15),costco (0.17),,confirm (0.14),limited (-0.05),recommended (-0.74),info (0.17),closest (0.06),demolished (0.03),unethical (0.23),,mac_n (-0.4),year_ago (-0.02),burned (0.14),heated (0.11),screamed (0.13),hand (-1.86),,hall (0.03),education (0.09),reflect (0.03),pulled (0.1),added (0.03),dated (0.08),bread (-1.05),furniture (-0.51),,drink (-0.2),lock (0.08),,,panama (0.1),boston (0.01),,warranty (-0.24),brain (0.06),brown (-0.0),height (0.05),gellman (0.1),,,,,work (-1.5),,,,best (-6.92),prenatal (0.01),,classmate (0.03),edge (0.07),grudgingly (0.07),preset (0.04),sanitary (0.02),unsafe (0.06),butter (-0.5),barron (0.07),,fox (0.02),,,,chart (0.02),,,tee (-0.0),ben (0.02),,,,,,,angie (0.02),,,,,,,,,,,
leaving (0.58),expecting (0.44),subpar (0.46),writing (0.25),annoyed (0.4),straight (0.26),advise (0.14),mate (0.15),within (0.2),masti (0.06),costumer (0.19),ripoff (0.05),observed (0.08),dining_experience (-0.57),reimbursed (0.14),retail (0.15),,contacted (0.14),mainly (-0.06),personable (-0.81),listing (0.16),itp (0.06),pack (0.02),predatory (0.23),,slider (-0.5),discovered (-0.03),flour (0.12),liquid (0.11),fk (0.12),absolutely (-1.96),,seat (0.03),sincerely (0.09),v (0.0),dragging (0.1),aroma (0.03),infested (0.07),salad (-1.12),lived (-0.58),,orange (-0.24),repaired (0.07),,,liftmaster (0.1),atlantic (-0.01),,sensor (-0.24),attack (0.05),gray (-0.06),cabin (0.04),tyranny (0.07),,,,,team (-1.76),,,,amazing (-9.87),cosmetic (0.0),,format (0.03),bare (0.07),irked (0.07),goat (0.03),adequately (0.01),trashy (0.06),lemon (-0.52),fcc (0.06),,riot (0.01),,,,strongest (0.02),,,shelf (-0.02),helper (0.02),,,,,,,sylvia (0.02),,,,,,,,,,,
twice (0.55),seems (0.42),disappointment (0.45),negative (0.25),big_deal (0.37),yes (0.25),daily (0.14),overwhelmed (0.14),concerned (0.19),daddy (0.05),offended (0.18),double (0.05),assist (0.07),french (-0.57),expired (0.14),shipped (0.13),,resolved (0.14),somewhat (-0.06),quick (-0.86),computer (0.16),marta (0.05),dig (0.02),decency (0.22),,turkey (-0.54),october (-0.04),rancid (0.1),microwave (0.1),dude (0.12),,,remodeled (0.02),benefit (0.09),fewer (0.0),temporary (0.1),jus (0.03),unclean (0.07),pizza (-1.38),moved (-0.62),,drank (-0.25),inspected (0.07),,,bitty (0.1),texas (-0.02),,dealer (-0.29),hospitalized (0.05),curly (-0.07),newly (0.04),inordinate (0.07),,,,,professional (-1.85),,,,great (-12.63),disease (-0.0),,gender (0.03),rim (0.07),forgiven (0.07),perch (0.03),handling (0.01),harassed (0.06),die (-0.78),swindled (0.06),,gathering (-0.01),,,,inclusion (0.02),,,candy (-0.13),gm (0.02),,,,,,,sarah (0.02),,,,,,,,,,,
taken (0.53),fact (0.42),somewhere_else (0.45),operated (0.24),apology (0.35),cause (0.25),rapid (0.14),moment (0.13),shown (0.19),mama (0.05),inconveniencing (0.17),save (0.05),checkout (0.07),eats (-0.63),card (0.13),winco (0.13),,clarification (0.13),prepared (-0.08),recommendation (-0.86),confirmation (0.16),mlk (0.05),outer (0.02),dispute (0.22),,sweet_potato (-0.66),rd (-0.06),lukewarm (0.08),sliver (0.1),joking (0.12),,,designated (0.01),encouragement (0.09),wise (-0.02),pull (0.09),adding (0.02),dusty (0.07),,,,beverage (-0.27),fix (0.06),,,kandice (0.09),island (-0.02),,iphone (-0.51),diet (0.05),blow (-0.08),airplane (0.04),moco (0.06),,,,,,,,,,patient (-0.1),,older (0.03),peeled (0.06),stoner (0.07),atop (0.03),appropriately (-0.01),attacked (0.06),flavored (-0.79),dialing (0.06),,lloyd (-0.02),,,,cohesive (0.01),,,belt (-0.17),rick (0.01),,,,,,,harris (0.02),,,,,,,,,,,
trying (0.51),terribly (0.39),disgusted (0.42),elitist (0.24),apologize (0.34),bye (0.24),forth (0.14),smile (0.13),assured (0.17),win (0.05),disturbing (0.16),upwards (0.04),greeting (0.07),lunch (-0.86),honor (0.12),ammo (0.13),,responds (0.12),tends (-0.08),thanks (-0.91),listed (0.14),nextdoor (0.04),ton (0.01),blame (0.21),,meat (-0.68),currently (-0.09),slimy (0.07),piled (0.1),snatched (0.1),,,deck (-0.0),regard (0.09),anticipated (-0.03),dashboard (0.09),medium (-0.01),vacuum (0.07),,,,bubble (-0.29),filter (0.06),,,gibberish (0.09),native (-0.03),,bike (-0.58),nausea (0.05),clip (-0.08),bee (0.04),dictator (0.06),,,,,,,,,,physical (-0.11),,attending (0.02),lumpy (0.06),reevaluate (0.06),puny (0.03),protocol (-0.03),victim (0.05),must_try (-0.79),admin (0.06),,memory (-0.03),,,,aged (-0.01),,,gift (-0.2),gabriel (0.01),,,,,,,tara (0.02),,,,,,,,,,,
longer (0.5),acceptable (0.39),ghetto (0.42),express (0.23),attempt (0.34),hey (0.24),inperson (0.13),chaotic (0.12),initially (0.14),thee (0.05),bully (0.16),measly (0.04),escorted (0.06),buffet (-0.96),tab (0.1),consignment (0.13),,transferred (0.1),although (-0.1),beyond (-1.11),registration (0.14),division (0.04),swimming (-0.01),circumstance (0.21),,burger (-0.68),recent (-0.11),wilted (0.07),bucket (0.09),mic (0.1),,,rooftop (-0.01),achieve (0.08),grade (-0.05),figure (0.09),opted (-0.04),exposed (0.06),,,,sparkling (-0.36),estimator (0.06),,,shrunk (0.09),college (-0.03),,truck (-1.29),constant (0.05),inch (-0.09),stream (0.03),tubed (0.06),,,,,,,,,,cancer (-0.11),,shelter (0.02),botched (0.06),dq (0.06),sammies (0.03),rule (-0.05),cop (0.05),dessert (-1.84),blinker (0.06),,irish (-0.03),,,,rare (-0.02),,,clothing (-0.25),brook (0.01),,,,,,,catherine (0.02),,,,,,,,,,,
pas (0.49),actual (0.39),unimpressed (0.38),reputation (0.23),stating (0.33),ur (0.2),allows (0.13),slower (0.1),regarding (0.14),stoped (0.05),judgmental (0.16),stingy (0.04),grab (0.06),dining (-1.11),authorized (0.08),instore (0.13),,escalate (0.09),ample (-0.11),pleasant (-1.13),scanned (0.13),radius (0.03),labeled (-0.02),knowingly (0.2),,brisket (-0.73),august (-0.11),floppy (0.06),glob (0.09),smiled (0.1),,,adjacent (-0.04),establish (0.08),term (-0.09),flipped (0.08),shaved (-0.04),outdated (0.06),,,,shot (-0.53),furnace (0.04),,,dz (0.08),reside (-0.05),,tire (-1.83),stomach (0.04),styled (-0.09),ft (0.03),reinserted (0.06),,,,,,,,,,referred (-0.14),,overseas (0.02),patch (0.06),occupant (0.06),slathered (0.02),measure (-0.12),hazardous (0.05),sweet (-3.87),hoop (0.06),,parade (-0.06),,,,ranging (-0.03),,,ring (-0.48),joe (-0.01),,,,,,,jennifer (0.01),,,,,,,,,,,
came (0.49),common (0.39),overrated (0.34),good_luck (0.21),irritated (0.33),wont (0.2),ie (0.13),shift (0.09),explained (0.14),famed (0.05),discriminated (0.16),minimum (0.03),podium (0.05),italian (-1.19),refunded (0.07),cannabis (0.1),,messaged (0.08),frequently (-0.18),experience (-1.14),accepting (0.12),closer (0.03),middle (-0.04),conduct (0.2),,smoked (-0.76),date (-0.17),passable (0.04),crusty (0.09),pointing (0.1),,,overlook (-0.05),educate (0.08),opinion (-0.09),turning (0.08),slight (-0.04),reek (0.06),,,,juice (-0.63),flooring (0.04),,,fil (0.08),owned (-0.06),,,causing (0.04),shape (-0.1),cage (0.03),upanddown (0.06),,,,,,,,,,practice (-0.26),,fetch (0.01),damaging (0.05),supervising (0.06),jicama (0.02),safe (-0.12),illegally (0.05),,refinancing (0.06),,lounge (-0.06),,,,concept (-0.05),,,jewelry (-0.63),adam (-0.01),,,,,,,sierra (0.01),,,,,,,,,,,
short (0.49),yet (0.36),foul (0.25),reviewer (0.2),claimed (0.32),blah (0.19),list (0.12),refilled (0.09),timing (0.13),fred (0.04),racially (0.16),hourly (0.03),kiosk (0.05),authentic (-1.23),atm (0.06),dispensary (0.1),,answering (0.06),beat (-0.2),make_sure (-1.15),updated (0.11),proximity (0.03),pound (-0.05),consent (0.19),,philly (-0.81),switched (-0.22),gummy (0.02),reheat (0.08),yelling (0.09),,,outside (-0.05),goal (0.08),expectation (-0.11),borrow (0.07),w (-0.07),closet (0.06),,,,hookah (-0.72),mechanical (0.03),,,marcy (0.08),coast (-0.07),,,stressed (0.04),color (-0.66),bush (0.03),telemarketers (0.05),,,,,,,,,,doc (-0.32),,mercury (0.01),torn (0.05),progressively (0.06),derived (0.02),maintained (-0.24),theft (0.05),,irregular (0.06),,scene (-0.08),,,,german (-0.07),,,plant (-0.71),shout (-0.05),,,,,,,sasha (0.01),,,,,,,,,,,
come (0.48),obvious (0.32),downhill (0.25),ownership (0.19),incorrect (0.32),messing (0.19),allow (0.11),smiling (0.08),beforehand (0.13),drunken (0.04),nonchalant (0.16),xx (0.01),escort (0.05),chef (-1.26),voucher (0.05),target (0.08),,recording (0.03),sometimes (-0.21),happy (-1.16),sends (0.09),chastain (0.03),white (-0.06),reputable (0.19),,wing (-0.93),yesterday (-0.23),raw (0.01),kraft (0.08),interrupted (0.09),,,access (-0.06),kindness (0.07),increase (-0.18),placing (0.07),preferred (-0.09),ceiling (0.06),,,,glass (-0.81),handyman (0.03),,,achy (0.08),chain (-0.07),,,shock (0.04),,floating (0.03),rumbly (0.05),,,,,,,,,,anxiety (-0.68),,senior (0.0),lipstick (0.05),momentarily (0.06),greasier (0.02),covid (-0.56),abuse (0.04),,adjustor (0.06),,solo (-0.16),,,,true (-0.14),,,,jones (-0.06),,,,,,,danielle (-0.05),,,,,,,,,,,
missed (0.47),rather (0.32),slowest (0.24),give_star (0.18),comp (0.31),anyway (0.19),advantage (0.11),funny (0.08),checked (0.12),restuarant (0.04),snarky (0.16),fraction (0.01),drivethru (0.05),meal (-1.74),canceling (0.03),sale (0.07),,escalated (0.03),togo (-0.23),accommodating (-1.2),code (0.08),conveniently (0.02),ball (-0.06),bogus (0.18),,collard_green (-1.12),recently (-0.3),cooked (-0.41),container (0.08),dread (0.08),,,entrance (-0.07),empathy (0.07),quality (-0.2),held (0.07),layer (-0.12),smelled (0.06),,,,strong (-1.37),manufacturer (0.03),,,celine (0.07),oregon (-0.07),,,sudden (0.03),,cement (0.02),probono (0.05),,,,,,,,,,,,researched (-0.02),drying (0.05),misery (0.06),carb (0.02),,blocking (0.04),,arise (0.06),,theme (-0.27),,,,offering (-0.25),,,,ray (-0.08),,,,,,,tiffany (-0.05),,,,,,,,,,,
forgot (0.47),clue (0.31),shitty (0.24),quit (0.18),asks (0.31),wasnt (0.18),routinely (0.11),grumpy (0.07),measurement (0.12),ala (0.04),unpleasant (0.15),exorbitant (0.01),glance (0.04),menu (-1.74),fund (0.02),kroger (0.06),,texted (0.02),consistent (-0.25),made_sure (-1.35),copy (0.08),killingsworth (0.02),yellow (-0.07),bbb (0.17),,crispy (-1.64),year (-0.78),,freezer (0.07),flirting (0.07),,,couch (-0.07),treating (0.07),pricing (-0.22),press (0.07),balance (-0.12),piss (0.06),,,,cocktail (-1.49),sewer (0.03),,,burberry (0.07),atl (-0.1),,,ambulance (0.03),,weather (0.02),frisked (0.05),,,,,,,,,,,,related (-0.03),fluid (0.05),forcefully (0.06),alltime (0.02),,officer (0.04),,estimation (0.05),,enjoying (-0.28),,,,familiar (-0.34),,,,louis (-0.08),,,,,,,maria (-0.21),,,,,,,,,,,
second (0.46),suppose (0.31),miserable (0.22),reading (0.18),nobody (0.3),yeah (0.18),desired (0.11),remind (0.06),honored (0.1),restraunt (0.03),disrespect (0.15),k (0.01),presumably (0.04),restaurant (-1.77),transaction (0.02),consign (0.06),,operator (0.02),suggest (-0.28),quickly (-1.4),screenshot (0.08),nw (0.02),full (-0.07),fraud (0.16),,fried_chicken (-1.7),new (-2.73),,jerky (0.07),stare (0.06),,,downstairs (-0.17),creating (0.07),fair (-0.27),jumped (0.07),heat (-0.15),infestation (0.05),,,,,hauling (0.02),,,dion (0.07),co (-0.11),,,control (0.03),,sand (0.02),homeadvisor (0.05),,,,,,,,,,,,lead (-0.04),visible (0.05),ordinance (0.05),teeny (0.02),,booted (0.04),,cargo (0.05),,pub (-0.4),,,,interesting (-0.37),,,,mike (-0.1),,,,,,,amy (-0.22),,,,,,,,,,,
opening (0.45),except (0.3),wasted (0.22),surely (0.16),repeatedly (0.3),fuck (0.14),quest (0.1),cue (0.06),beginning (0.1),dissapointed (0.03),curt (0.15),wasting (-0.02),towards (0.04),food (-5.11),bookingcom (0.02),grocery (0.05),,forwarded (0.01),overall (-0.36),easy (-1.48),platform (0.08),district (0.02),sleeper (-0.08),att (0.16),,sandwich (-1.77),,,soaked (0.07),bitch (0.05),,,upstairs (-0.2),philosophy (0.07),compared (-0.28),slip (0.06),simple (-0.19),smelly (0.05),,,,,valve (-0.05),,,umaido (0.07),california (-0.16),,,cried (0.03),,rail (0.02),resenting (0.05),,,,,,,,,,,,leading (-0.06),tape (0.04),crow (0.05),san (0.01),,harassment (0.03),,cornell (0.05),,club (-0.47),,,,extensive (-0.44),,,,martin (-0.16),,,,,,,doe (-0.27),,,,,,,,,,,
almost (0.44),whatsoever (0.3),unsanitary (0.21),doubt (0.15),pissed (0.25),asf (0.14),assure (0.09),hustling (0.05),immediately (0.09),buffett (0.03),remorse (0.14),additional (-0.02),leaning (0.04),,waived (0.02),inventory (0.03),,communicate (-0.02),normally (-0.36),welcoming (-1.52),form (0.08),commute (0.01),bigger (-0.12),notifying (0.15),,,,,spilling (0.07),silent (0.04),,,indoor (-0.2),midwifery (0.07),rate (-0.31),device (0.06),mix (-0.29),ventilation (0.05),,,,,fixture (-0.05),,,bmx (0.06),grew (-0.2),,,died (0.02),,litter (0.02),veeta (0.05),,,,,,,,,,,,story (-0.06),unevenly (0.04),eleven (0.05),tsunami (0.01),,citizen (0.03),,myers (0.05),,dive (-0.67),,,,creative (-0.51),,,,nate (-0.22),,,,,,,nervous (-0.27),,,,,,,,,,,
missing (0.44),pretty_much (0.27),absurd (0.19),operation (0.14),apologized (0.24),goodbye (0.12),fully (0.08),mia (0.05),provided (0.09),podnah (0.03),profanity (0.14),cheaper (-0.07),manning (0.03),,credited (0.01),wholesale (0.02),,representative (-0.09),often (-0.37),helped (-1.67),verify (0.08),nearest (0.01),sharing (-0.12),scammer (0.14),,,,,speck (0.06),laugh (0.04),,,hanging (-0.22),managing (0.07),much_better (-0.33),panic (0.06),filling (-0.3),mold (0.05),,,,,washer (-0.05),,,coulda (0.06),visited (-0.44),,,shamed (0.02),,brick (0.02),sandretta (0.05),,,,,,,,,,,,prop (-0.06),cap (0.04),imposition (0.05),rosa (0.01),,handicap (0.03),,dodged (0.05),,bar (-0.76),,,,genius (-0.53),,,,anthony (-0.23),,,,,,,,,,,,,,,,,,
happen (0.41),random (0.27),save_money (0.17),pray (0.13),complained (0.23),damn (0.12),figuring (0.08),bringing (0.04),solution (0.09),sooooo (0.03),abrupt (0.13),steal (-0.09),glanced (0.03),,deducted (0.01),carry (0.02),,resolution (-0.18),usually (-0.42),knowledgeable (-2.45),instruction (0.07),cv (-0.0),tail (-0.15),unwilling (0.14),,,,,reheating (0.06),shouting (0.04),,,sit (-0.32),seeking (0.07),higher (-0.34),spare (0.06),light (-0.32),sink (0.05),,,,,material (-0.06),,,titanic (0.06),king (-0.53),,,traumatizing (0.02),,sky (-0.0),shortens (0.05),,,,,,,,,,,,join (-0.07),rubber (0.04),tainted (0.05),lowcarb (0.01),,shooting (0.02),,prospective (0.05),,event (-1.13),,,,style (-0.92),,,,samuel (-0.35),,,,,,,,,,,,,,,,,,
ended (0.39),none (0.26),horrific (0.17),unfortunate (0.13),bothered (0.22),giggle (0.11),set (0.08),eyed (0.04),agreed (0.09),ooh (0.03),embarrassed (0.12),penny (-0.1),barked (0.03),,tax (-0.01),locally (0.01),,,fairly (-0.47),thank (-2.67),scan (0.07),north (-0.0),included (-0.17),advertise (0.14),,,,,worm (0.06),stormed (0.03),,,patio (-0.33),committed (0.06),level (-0.48),swap (0.06),complementary (-0.33),moldy (0.05),,,,,mount (-0.06),,,cape (0.06),local (-0.68),,,afterward (0.01),,narrow (-0.01),outstretched (0.05),,,,,,,,,,,,restored (-0.07),flushed (0.04),whack (0.05),au (-0.05),,clown (0.02),,retrained (0.05),,,,,,unique (-1.03),,,,matt (-0.65),,,,,,,,,,,,,,,,,,
end (0.37),repeat (0.26),abysmal (0.16),mentality (0.12),confusion (0.21),sneak (0.1),relative (0.07),awaited (0.03),minor (0.07),gee (0.03),clueless (0.12),plus (-0.14),appeared (0.03),,groupon (-0.13),eyeglass (-0.07),,,popping (-0.52),helpful (-2.98),approval (0.07),powell (-0.04),addition (-0.19),useless (0.14),,,,,bagged (0.05),barking (0.03),,,balcony (-0.6),pride (0.06),quantity (-0.51),functioning (0.06),thin (-0.34),dispenser (0.03),,,,,replace (-0.09),,,earphone (0.06),city (-0.79),,,reaction (0.01),,wood (-0.02),mandatorily (0.05),,,,,,,,,,,,field (-0.1),remnant (0.03),minimally (0.05),,,camera (-0.05),,obtaining (0.05),,,,,,selection (-4.59),,,,,,,,,,,,,,,,,,,,,,
upon (0.36),spam (0.22),lousy (0.16),recognition (0.12),frustrated (0.21),somebody (0.1),basis (0.07),chatted (0.03),obtain (0.07),reminded (0.03),embarrassing (0.11),saved (-0.14),scanning (0.03),,invoice (-0.31),warehouse (-0.08),,,packed (-0.53),staff (-3.1),portal (0.06),pearl (-0.05),separate (-0.19),corporation (0.13),,,,,selfserve (0.05),laughed (0.02),,,wall (-0.63),trusted (0.06),reasonable (-0.53),locked (0.06),smooth (-0.39),baseboard (0.03),,,,,driveway (-0.15),,,cacophony (0.06),pdx (-0.89),,,permanently (0.01),,beach (-0.04),expections (0.05),,,,,,,,,,,,displayed (-0.1),thread (0.03),frown (0.05),,,public (-0.05),,courteously (0.05),,,,,,,,,,,,,,,,,,,,,,,,,,,,
picked (0.33),shocked (0.21),atrocious (0.14),congratulation (0.1),inquired (0.21),pretend (0.1),alternate (0.06),staffer (0.03),understood (0.07),hit (0.02),disrespectfully (0.11),price (-0.15),overheard (0.03),,,ikea (-0.12),,,relatively (-0.55),service (-3.31),flyer (0.06),across_street (-0.05),larger (-0.23),worthless (0.13),,,,,cube (0.05),breath (0.02),,,chair (-0.89),strive (0.06),,hd (0.06),little_bit (-0.4),dust (0.03),,,,,repair (-0.53),,,atomic (0.06),visiting (-1.15),,,harm (0.01),,cross (-0.04),gna (0.04),,,,,,,,,,,,social (-0.11),residue (0.03),salvage (0.05),,,guard (-0.07),,obligated (0.05),,,,,,,,,,,,,,,,,,,,,,,,,,,,
somewhere (0.33),case (0.2),dissatisfied (0.14),exist (0.1),messed (0.2),god (0.1),latest (0.05),uncomfortably (0.03),input (0.07),besaw (0.02),disregard (0.11),x (-0.18),motioned (0.02),,,sold (-0.15),,,quite (-0.61),super (-3.69),telephone (0.06),midtown (-0.05),huge (-0.25),refusing (0.12),,,,,packaged (0.05),kicking (0.02),,,inside (-1.05),feedback (0.06),,unlocked (0.06),generous (-0.4),urine (0.03),,,,,roof (-0.57),,,knox (0.06),town (-2.47),,,desperate (0.01),,slide (-0.04),enabler (0.04),,,,,,,,,,,,meeting (-0.12),blade (0.02),uneasy (0.05),,,gun (-0.11),,secondary (0.05),,,,,,,,,,,,,,,,,,,,,,,,,,,,
